Date,Value
2022-01-01,0.0031308242045561
2021-12-01,0.003430831741248
2021-11-01,0.0043714739366913
2021-10-01,0.0045951889661164
2021-09-01,0.0028862386320318
2021-08-01,0.0035317343753202
2021-07-01,0.0047289599033618
2021-06-01,0.0038376475289546
2021-05-01,0.0030892780626702
2021-04-01,0.0018209387181422
2021-03-01,0.0048981750123498
2021-02-01,0.0049644447862842
2021-01-01,0.003649199632273
2020-12-01,-0.00080638375452276
2020-11-01,0.0023404718897378
2020-10-01,0.0045681766832354
2020-09-01,0.0065310241413373
2020-08-01,0.01197428226224
2020-07-01,0.010082812727009
2020-06-01,0.03383275130487
2020-05-01,0.020243194164566
2020-04-01,-0.13570983934413
2020-03-01,-0.009822693175261
2020-02-01,0.0024716028607488
2020-01-01,0.0022333634189566
2019-12-01,0.0013193569454248
2019-11-01,0.0016651578926502
2019-10-01,0.00061490042580202
2019-09-01,0.0010788914555768
2019-08-01,0.0010601573008395
2019-07-01,0.00051709393210159
2019-06-01,0.00086256660009422
2019-05-01,0.00051116598953769
2019-04-01,0.0019155559102881
2019-03-01,0.0014920998641123
2019-02-01,0.00015989340439707
2019-01-01,0.0018622222518872
2018-12-01,0.0016580532582752
2018-11-01,0.00068240662068227
2018-10-01,0.00097102982735759
2018-09-01,0.00038186093562629
2018-08-01,0.0014693056021469
2018-07-01,0.00044300059066745
2018-06-01,0.0012298304446879
2018-05-01,0.0022429075625724
2018-04-01,0.0012071023474432
2018-03-01,0.0015196131402637
2018-02-01,0.0027224336660752
2018-01-01,0.00090151766771279
2017-12-01,0.001194410700834
2017-11-01,0.0013591296133956
2017-10-01,0.00095910537915272
2017-09-01,0.00067386820771477
2017-08-01,0.00098795377739017
2017-07-01,0.0012484224170277
2017-06-01,0.0013457387217532
2017-05-01,0.0015256730407416
2017-04-01,0.0014044943820225
2017-03-01,0.00097381667558189
2017-02-01,0.0013046941522235
2017-01-01,0.0014647732352233
2016-12-01,0.001473819050833
2016-11-01,0.00089611293780287
2016-10-01,0.00081405697019034
2016-09-01,0.0019977326771
2016-08-01,0.00098947557794369
2016-07-01,0.0025737079431148
2016-06-01,0.0017930114252356
2016-05-01,0.00028501713578633
2016-04-01,0.001371350606318
2016-03-01,0.001652523759387
2016-02-01,0.0014803952375965
2016-01-01,0.00075473280362272
2015-12-01,0.0019114434548815
2015-11-01,0.001662143112626
2015-10-01,0.0021506736668986
2015-09-01,0.0010905815966115
2015-08-01,0.00088027549101767
2015-07-01,0.0021312782729589
2015-06-01,0.0012294647588765
2015-05-01,0.0023442922503789
2015-04-01,0.0020154708679299
2015-03-01,0.00050412172764646
2015-02-01,0.0019278925502248
2015-01-01,0.001360621754276
2014-12-01,0.0019127964656089
2014-11-01,0.0020812770887868
2014-10-01,0.0018055973517906
2014-09-01,0.002218918977143
2014-08-01,0.0013518469249078
2014-07-01,0.0016710242946765
2014-06-01,0.0023536036849059
2014-05-01,0.0015763632287968
2014-04-01,0.00235561869419
2014-03-01,0.0018444021668095
2014-02-01,0.0012068514264111
2014-01-01,0.00127390389669
2013-12-01,0.00050253452193672
2013-11-01,0.0019264448336252
2013-10-01,0.0016445565179257
2013-09-01,0.0013686799191966
2013-08-01,0.0017743756690569
2013-07-01,0.00082187357823209
2013-06-01,0.0013299728861881
2013-05-01,0.001633902745987
2013-04-01,0.0014077240566038
2013-03-01,0.001025519953372
2013-02-01,0.0020552553174187
2013-01-01,0.0014140606491353
2012-12-01,0.0017725630965713
2012-11-01,0.00115832696006
2012-10-01,0.00118199794823
2012-09-01,0.0013920837334644
2012-08-01,0.0012820608382591
2012-07-01,0.0011342691053452
2012-06-01,0.00054504457419326
2012-05-01,0.0007471942854581
2012-04-01,0.00061307494467372
2012-03-01,0.0017975912277548
2012-02-01,0.0019662288930582
2012-01-01,0.0026637370575488
2011-12-01,0.0015222994257465
2011-11-01,0.00099576047434408
2011-10-01,0.0015412744223999
2011-09-01,0.001763481551561
2011-08-01,0.0009545526860052
2011-07-01,0.00045475560675767
2011-06-01,0.0017919105866989
2011-05-01,0.00076746554003738
2011-04-01,0.0023916885016148
2011-03-01,0.0017931676497295
2011-02-01,0.0016202872188381
2011-01-01,0.0001452355108468
2010-12-01,0.00055066921606119
2010-11-01,0.00095693779904306
2010-10-01,0.002055892663992
2010-09-01,-0.00049838217478646
2010-08-01,-3.8335620692035e-05
2010-07-01,-0.00064362390909578
2010-06-01,-0.0010639112131649
2010-05-01,0.0041503343324879
2010-04-01,0.0017785785230869
2010-03-01,0.0013955496615214
2010-02-01,-0.00070883735264658
2010-01-01,1.5409745122816e-05
2009-12-01,-0.0020683238887565
2009-11-01,9.227575070168e-05
2009-10-01,-0.0015279014772274
2009-09-01,-0.001846955588765
2009-08-01,-0.001400495913307
2009-07-01,-0.002595261358085
2009-06-01,-0.003552006084807
2009-05-01,-0.0025945060197091
2009-04-01,-0.0052448080173871
2009-03-01,-0.0060009601536246
2009-02-01,-0.005542501212189
2009-01-01,-0.0058143415480684
2008-12-01,-0.0052086023091962
2008-11-01,-0.0053349183984971
2008-10-01,-0.003517290297105
2008-09-01,-0.0033524520271403
2008-08-01,-0.0020219505276709
2008-07-01,-0.0014235185602127
2008-06-01,-0.0012404067953982
2008-05-01,-0.0012822834788278
2008-04-01,-0.001735671668776
2008-03-01,-0.00035424076805182
2008-02-01,-0.00057079687579026
2008-01-01,7.9484363257992e-05
2007-12-01,0.00078100141737294
2007-11-01,0.00079609767394734
2007-10-01,0.00057206995184474
2007-09-01,0.00057964713980364
2007-08-01,-0.00016662078558078
