Date,Value
2021-10-01,0.0
2021-07-01,-0.0075693860386881
2021-04-01,-0.0083402835696414
2021-01-01,-0.018821603927987
2020-10-01,-0.020833333333333
2020-07-01,-0.19639407598197
2020-04-01,-0.70288884637459
2020-01-01,-0.044773391812866
2019-10-01,-0.018123093486453
2019-07-01,-0.0087157595161863
2019-04-01,0.0086114101184069
2019-01-01,0.0
2018-10-01,-0.0067712045616536
2018-07-01,-0.00089015488695031
2018-04-01,0.020159825644751
2018-01-01,0.0016372566854649
2017-10-01,0.0010926971407759
2017-07-01,-0.006872852233677
2017-04-01,-0.012149365731642
2017-01-01,-0.013396791820906
2016-10-01,-0.0049114190492895
2016-07-01,-0.011615811373093
2016-04-01,-0.020047570506286
2016-01-01,-0.015883631499749
2015-10-01,-0.0079615193232709
2015-07-01,-0.0052796568223066
2015-04-01,0.0053076795488472
2015-01-01,-0.021266233766234
2014-10-01,-0.015817223198594
2014-07-01,0.003688261706222
2014-04-01,-0.0082697201017812
2014-01-01,-0.031870669745958
2013-10-01,-0.017249205628688
2013-07-01,-0.00030252609287548
2013-04-01,-0.015634306134604
2013-01-01,-0.0032650638171565
2012-10-01,-0.030224525043178
2012-07-01,-0.030286113049546
2012-04-01,-0.013085399449036
2012-01-01,-0.010764409320071
2011-10-01,-0.025753351918226
2011-07-01,-0.063525609149677
2011-04-01,-0.019622181596587
2011-01-01,-0.027152003794166
2010-10-01,-0.027332487602353
2010-07-01,-0.0081217112788837
2010-04-01,0.0039044556729445
2010-01-01,0.0011496895838123
2009-10-01,0.00080543090553442
2009-07-01,-0.015407273139232
2009-04-01,-0.035827416712179
2009-01-01,-0.041160452450775
2008-10-01,-0.083509310808216
2008-07-01,-0.02132456552372
2008-04-01,0.00056396277845664
2008-01-01,-0.0059796318789125
2007-10-01,0.010193487494101
2007-07-01,0.012035533479798
2007-04-01,0.0067314164823541
2007-01-01,0.014140823093427
2006-10-01,0.012640726841793
2006-07-01,0.016972983830471
2006-04-01,0.010657734470158
2006-01-01,0.017138137518067
2005-10-01,0.013497959610756
2005-07-01,0.011858125992589
2005-04-01,0.013303293638022
2005-01-01,0.020026263952725
2004-10-01,0.0043965706748735
2004-07-01,0.0036403750689466
2004-04-01,0.0025436850254368
2004-01-01,-0.00066312997347483
2003-10-01,0.011967341460687
2003-07-01,0.0010076130765786
2003-04-01,-0.012820512820513
2003-01-01,-0.0091984231274638
2002-10-01,-0.0072834003696054
2002-07-01,0.0053551912568305
2002-04-01,0.011049723756906
2002-01-01,-0.0039621395553598
2001-10-01,-0.0013189712024621
2001-07-01,-0.038164710857384
2001-04-01,-0.0042109695757449
2001-01-01,-0.004923528179342
2000-10-01,0.018783351120598
2000-07-01,0.012863474219003
2000-04-01,0.029146734898209
2000-01-01,0.0097730847000676
1999-10-01,0.0092970521541949
1999-07-01,0.020006938822713
1999-04-01,0.0080438330613198
1999-01-01,0.0078721654329691
1998-10-01,0.0049592631951824
1998-07-01,0.017175114100408
1998-04-01,0.010682204418548
1998-01-01,0.0051244509516837
1997-10-01,0.011602073562083
1997-07-01,0.012496875781055
1997-04-01,0.031052699394408
1997-01-01,0.0181031090122
1996-10-01,0.034468720314832
1996-07-01,0.026323119777159
1996-04-01,0.023375142531357
1996-01-01,0.022740524781341
1995-10-01,0.021745606196008
1995-07-01,0.015119443604475
1995-04-01,0.0097709923664122
1995-01-01,0.010958481247106
1994-10-01,0.01727115716753
1994-07-01,0.0047326076668243
1994-04-01,0.011973180076628
1994-01-01,0.00224
1993-10-01,-0.0062013038638893
1993-07-01,-0.018264127380581
1993-04-01,-0.015673017824216
1993-01-01,-0.011543134872418
1992-10-01,-0.022420193021529
1992-07-01,-0.011593777516877
1992-04-01,-0.010455997676445
1992-01-01,-0.02436950977614
1991-10-01,-0.015071169411108
1991-07-01,-0.0063782584581253
1991-04-01,-0.0048295846557196
1991-01-01,-0.0076680816102971
1990-10-01,-0.010031177985631
1990-07-01,-0.00189419564335
1990-04-01,0.004758020663404
1990-01-01,0.010023342029383
1989-10-01,-0.0032845216915287
1989-07-01,0.010230886215955
1989-04-01,0.029169038133182
1989-01-01,0.021660125018171
1988-10-01,0.019262112905616
1988-07-01,0.0047640315617091
1988-04-01,0.0043361244019139
1988-01-01,0.0058655436907805
1987-10-01,0.014340198321892
1987-07-01,0.015177326932012
1987-04-01,0.00030983733539888
1987-01-01,-0.018250950570342
1986-10-01,-0.031378903948144
1986-07-01,-0.027507163323782
1986-04-01,-0.029612122897261
1986-01-01,-0.0074513591831103
1985-10-01,-0.015085621092688
1985-07-01,-0.013276116400697
1985-04-01,-0.008641318798192
1985-01-01,-0.0071277719112988
1984-10-01,0.0047745358090185
1984-07-01,0.010452961672474
1984-04-01,0.0081059173196433
1984-01-01,0.012724038856205
1983-10-01,0.011206419479801
1983-07-01,0.0079486821921628
1983-04-01,-0.00069676700111481
1983-01-01,-0.008154803040774
1982-10-01,-0.028337362342197
1982-07-01,-0.00080515297906605
1982-04-01,0.0068909606809891
1982-01-01,-0.025158061116965
1981-10-01,-0.0058923661123478
1981-07-01,0.028136779752289
1981-04-01,-0.013283740701381
1981-01-01,0.032222679281503
1980-10-01,0.019572207465399
1980-07-01,-0.013243205959443
1980-04-01,0.0084863661658319
1980-01-01,0.0057366727298166
1979-10-01,0.01390268123138
1979-07-01,0.0074317564670574
1979-04-01,-0.0021391899600684
1979-01-01,0.0058815091091665
1978-10-01,0.018110121220973
1978-07-01,0.009882005899705
1978-04-01,0.03290676416819
1978-01-01,-0.0033404190707562
