Date,Value
2022-05-23,-0.020509633312617
2022-05-20,0.0037429819089208
2022-05-19,0.023160390261694
2022-05-18,-0.023506366307542
2022-05-17,-0.01542912246866
2022-05-16,0.032120883098082
2022-05-13,0.041168158266604
2022-05-12,0.0061611374407584
2022-05-11,0.057750150391017
2022-05-10,-0.032402017850213
2022-05-09,-0.060517681370762
2022-05-06,0.014329296477766
2022-05-05,0.0030600890207715
2022-05-04,0.051789720081927
2022-05-03,-0.02519490397414
2022-05-02,0.0056410746725309
2022-04-29,-0.0083436048165355
2022-04-28,0.034425264809729
2022-04-27,-0.0064314948353149
2022-04-26,0.030321285140562
2022-04-25,-0.031693564067665
2022-04-22,-0.0099143324670324
2022-04-21,0.012968018720749
2022-04-20,0.00019504583577137
2022-04-19,-0.052660753880266
2022-04-18,0.013103706476975
2022-04-14,0.024745827738346
2022-04-13,0.037206526064465
2022-04-12,0.066864784546805
2022-04-11,-0.041992882562278
2022-04-08,0.023945861530453
2022-04-07,-0.0035273368606702
2022-04-06,-0.054814669543048
2022-04-05,-0.012682737922355
2022-04-04,0.039971808296416
2022-04-01,-0.012036208097086
2022-03-31,-0.067526203506168
2022-03-30,0.034148681055156
2022-03-29,-0.03068340306834
2022-03-28,-0.074440619621343
2022-03-25,0.017513134851138
2022-03-24,-0.0060057446252937
2022-03-23,0.03476537872647
2022-03-22,-0.0098983413590155
2022-03-21,0.071162479701977
2022-03-18,0.016703894338157
2022-03-17,0.085608856088561
2022-03-16,-0.016282928852935
2022-03-15,-0.065878705677194
2022-03-14,-0.055713109505077
2022-03-11,0.031907863683565
2022-03-10,-0.026468155500414
2022-03-09,-0.1199450016176
2022-03-08,0.036726479959752
2022-03-07,0.030145979096484
2022-03-04,0.075030179218126
2022-03-03,-0.027541990247426
2022-03-02,0.068300212232298
2022-03-01,0.078331426193696
2022-02-28,0.048538394415358
2022-02-25,-0.011749487981028
2022-02-24,0.0068374213153896
2022-02-23,0.00032569753555533
2022-02-22,0.0093140477755862
2022-02-18,-0.0056657223796034
2022-02-17,-0.021848023020356
2022-02-16,0.019115890083632
2022-02-15,-0.036118090452261
2022-02-14,0.025993555316864
2022-02-11,0.036402092842035
2022-02-10,0.0029027576197388
2022-02-09,0.0027989252127183
2022-02-08,-0.021150684931507
2022-02-07,-0.01105451392652
2022-02-04,0.023289342353333
2022-02-03,0.02279945553539
2022-02-02,-0.00068011788710046
2022-02-01,-0.010542844324809
2022-01-31,0.016995551499943
2022-01-28,0.00068485332724577
2022-01-27,-0.0081512509906034
2022-01-26,0.01985913866759
2022-01-25,0.025213068181818
2022-01-24,-0.0079849694692343
2022-01-21,-0.013095376057481
2022-01-20,-0.006333486872409
2022-01-19,0.016623741512526
2022-01-18,0.019088523025531
2022-01-14,0.02256923264609
2022-01-13,-0.0065446612531815
2022-01-12,0.016508562276703
2022-01-11,0.039175521700166
2022-01-10,-0.01126582278481
2022-01-07,-0.0059141814521203
2022-01-06,0.0210715662341
2022-01-05,0.010779220779221
2022-01-04,0.01329122252928
2022-01-03,0.0087614496216646
2021-12-31,-0.019523623584537
2021-12-30,0.0032645599373204
2021-12-29,0.0074990132877252
2021-12-28,0.006888329580077
2021-12-27,0.021653809717147
2021-12-23,0.014693765449053
2021-12-22,0.024191279887482
2021-12-21,0.035085165235114
2021-12-20,-0.031580431411251
2021-12-17,-0.019491291125242
2021-12-16,0.02045422485541
2021-12-15,0.0045345047470598
2021-12-14,-0.0087090883551061
2021-12-13,-0.0072514293682889
2021-12-10,0.011852688020319
2021-12-09,-0.021538036725114
2021-12-08,0.0068112315818739
2021-12-07,0.033323757540936
2021-12-06,0.048651905407441
2021-12-03,-0.0031531531531531
2021-12-02,0.017726161369193
2021-12-01,-0.010583610523133
2021-11-30,-0.053520320549513
2021-11-29,-0.10776302349336
2021-11-24,0.0
2021-11-23,0.020589001824342
2021-11-22,0.008277493102089
2021-11-19,-0.035605676634567
2021-11-18,0.0076608784473954
2021-11-17,-0.030212976721149
2021-11-16,-0.0011131725417438
2021-11-15,-0.00024731049833078
2021-11-12,-0.0073646741131704
2021-11-11,0.0029545734334605
2021-11-10,-0.034355682358535
2021-11-09,0.026354319180088
2021-11-08,0.0087384615384615
2021-11-05,0.030045638945233
2021-11-04,-0.024003959415986
2021-11-03,-0.036825169824812
2021-11-02,-0.0020218839200761
2021-11-01,0.0069461077844311
2021-10-29,0.0086977530804542
2021-10-28,0.0014517299782241
2021-10-27,-0.034796823914059
2021-10-26,0.011814744801512
2021-10-25,0.0013013131432627
2021-10-22,0.022870280735721
2021-10-21,-0.02085308056872
2021-10-20,0.01454501742998
2021-10-19,0.0068990559186637
2021-10-18,0.0027916009224421
2021-10-15,0.011789266854967
2021-10-14,0.0094210983017231
2021-10-13,-0.00099071207430338
2021-10-12,0.0013640873015873
2021-10-11,0.01370207416719
2021-10-08,0.013892429263319
2021-10-07,0.010301313417461
2021-10-06,-0.019072881141847
2021-10-05,0.019181256436663
2021-10-04,0.021970793316669
2021-10-01,0.010502525923956
2021-09-30,0.0021316280309086
2021-09-29,-0.0050371155885471
2021-09-28,-0.001323801959227
2021-09-27,0.018333782690752
2021-09-24,0.010213809069862
2021-09-23,0.014646953157386
2021-09-22,0.026379236987661
2021-09-21,0.0014202528049994
2021-09-20,-0.023304203079484
2021-09-17,-0.0082542302930251
2021-09-16,0.001377600220416
2021-09-15,0.02920742946264
2021-09-14,-0.00014176353841799
2021-09-13,0.010312231452306
2021-09-10,0.022853794315851
2021-09-09,-0.015859284890427
2021-09-08,0.012702584318879
